Uberstrain	Name	Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status)	Source Niche	Source Type	Source Details	Collection Year	Collection Month	Collection Day	Collection Time	Continent	Country	Region	District	City	Post Code	Latitude	Longitude	Lab Contact	Species	Serological Group	Serotype	EcoR Cluster	Path/Nonpath	Simple Patho	Simple Disease	Comment	Bio Project ID	Project ID	Disease	Sample ID	Secondary Sample ID	Date Entered	Release Date	Barcode	Status	Coverage	N50	Length	Species	Contig Number(>=200 bp)	Low Quality Bases	Assembly barcode	Version
ESC_ZA9285AA	PFEEC0283	SRR18212150;ILLUMINA;Paired;;SRX14358849;SRA	Human	Human	Homo sapiens													Pfizer	Escherichia coli								PRJNA804716	SRP362296		SAMN26378856	SRS12172393	2022-06-11	2022-03-03	ESC_ZA9285AA	Assembled	74	188171	5187344	Escherichia coli / Shigella;98.7%	105	206119	ESC_DC7988AA_AS	4.1
ESC_ZA9294AA	PFEEC0276	SRR18212159;ILLUMINA;Paired;;SRX14358840;SRA	Human	Human	Homo sapiens													Pfizer	Escherichia coli								PRJNA804716	SRP362296		SAMN26378849	SRS12172385	2022-06-11	2022-03-03	ESC_ZA9294AA	Assembled	114	286738	5145941	Escherichia coli / Shigella;96.56%	85	14205	ESC_DC7997AA_AS	4.1
ESC_ZA9295AA	PFEEC0275	SRR18212160;ILLUMINA;Paired;;SRX14358839;SRA	Human	Human	Homo sapiens													Pfizer	Escherichia coli								PRJNA804716	SRP362296		SAMN26378848	SRS12172384	2022-06-11	2022-03-03	ESC_ZA9295AA	Assembled	99	231820	5183603	Escherichia coli / Shigella;98.48%	89	13892	ESC_DC7998AA_AS	4.1
ESC_ZA9299AA	PFEEC0271	SRR18212164;ILLUMINA;Paired;;SRX14358835;SRA	Human	Human	Homo sapiens													Pfizer	Escherichia coli								PRJNA804716	SRP362296		SAMN26378844	SRS12172379	2022-06-11	2022-03-03	ESC_ZA9299AA	Assembled	91	200537	5118420	Escherichia coli / Shigella;95.88%	148	92699	ESC_DC8002AA_AS	4.1
ESC_ZA9301AA	PFEEC0269	SRR18212166;ILLUMINA;Paired;;SRX14358833;SRA	Human	Human	Homo sapiens													Pfizer	Escherichia coli								PRJNA804716	SRP362296		SAMN26378842	SRS12172378	2022-06-11	2022-03-03	ESC_ZA9301AA	Assembled	64	84915	5228028	Escherichia coli / Shigella;98.73%	200	119173	ESC_DC8004AA_AS	4.1
ESC_ZA9308AA	PFEEC0234	SRR18212173;ILLUMINA;Paired;;SRX14358826;SRA	Human	Human	Homo sapiens													Pfizer	Escherichia coli								PRJNA804716	SRP362296		SAMN26378807	SRS12172371	2022-06-11	2022-03-03	ESC_ZA9308AA	Assembled	131	181026	5169396	Escherichia coli / Shigella;95.65%	134	38850	ESC_DC8011AA_AS	4.1
ESC_ZA9318AA	PFEEC0225	SRR18212183;ILLUMINA;Paired;;SRX14358816;SRA	Human	Human	Homo sapiens													Pfizer	Escherichia coli								PRJNA804716	SRP362296		SAMN26378798	SRS12172361	2022-06-11	2022-03-03	ESC_ZA9318AA	Assembled	127	360442	5245466	Escherichia coli / Shigella;98.0%	71	30770	ESC_DC8021AA_AS	4.1
ESC_ZA9320AA	PFEEC0223	SRR18212185;ILLUMINA;Paired;;SRX14358814;SRA	Human	Human	Homo sapiens													Pfizer	Escherichia coli								PRJNA804716	SRP362296		SAMN26378796	SRS12172359	2022-06-11	2022-03-03	ESC_ZA9320AA	Assembled	98	282515	5077361	Escherichia coli / Shigella;97.82%	59	11790	ESC_DC8023AA_AS	4.1
ESC_ZA9356AA	PFEEC0189	SRR18212221;ILLUMINA;Paired;;SRX14358778;SRA	Human	Human	Homo sapiens													Pfizer	Escherichia coli								PRJNA804716	SRP362296		SAMN26378763	SRS12172323	2022-06-11	2022-03-03	ESC_ZA9356AA	Assembled	98	360298	5113116	Escherichia coli / Shigella;98.18%	81	11228	ESC_DC8059AA_AS	4.1
ESC_ZA9360AA	PFEEC0186	SRR18212225;ILLUMINA;Paired;;SRX14358774;SRA	Human	Human	Homo sapiens													Pfizer	Escherichia coli								PRJNA804716	SRP362296		SAMN26378760	SRS12172319	2022-06-11	2022-03-03	ESC_ZA9360AA	Assembled	89	208482	5173284	Escherichia coli / Shigella;100.0%	118	35639	ESC_DC8063AA_AS	4.1
ESC_ZA9364AA	PFEEC0182	SRR18212229;ILLUMINA;Paired;;SRX14358770;SRA	Human	Human	Homo sapiens													Pfizer	Escherichia coli								PRJNA804716	SRP362296		SAMN26378756	SRS12172315	2022-06-11	2022-03-03	ESC_ZA9364AA	Assembled	157	282800	5283039	Escherichia coli / Shigella;98.67%	119	26340	ESC_DC8067AA_AS	4.1
ESC_ZA9379AA	PFEEC0746	SRR18212244;ILLUMINA;Paired;;SRX14358755;SRA	Human	Human	Homo sapiens													Pfizer	Escherichia coli								PRJNA804716	SRP362296		SAMN26379201	SRS12172300	2022-06-11	2022-03-03	ESC_ZA9379AA	Assembled	73	280953	5234122	Escherichia coli / Shigella;98.51%	107	12024	ESC_DC8082AA_AS	4.1
ESC_ZA9383AA	PFEEC0742	SRR18212248;ILLUMINA;Paired;;SRX14358751;SRA	Human	Human	Homo sapiens													Pfizer	Escherichia coli								PRJNA804716	SRP362296		SAMN26379197	SRS12172296	2022-06-11	2022-03-03	ESC_ZA9383AA	Assembled	81	143438	5136721	Escherichia coli / Shigella;98.87%	112	14688	ESC_DC8086AA_AS	4.1
ESC_ZA9400AA	PFEEC0587	SRR18212265;ILLUMINA;Paired;;SRX14358734;SRA	Human	Human	Homo sapiens													Pfizer	Escherichia coli								PRJNA804716	SRP362296		SAMN26379152	SRS12172279	2022-06-11	2022-03-03	ESC_ZA9400AA	Assembled	109	177495	5141120	Escherichia coli / Shigella;100.0%	146	172563	ESC_DC8103AA_AS	4.1
ESC_ZA9415AA	PFEEC0575	SRR18212280;ILLUMINA;Paired;;SRX14358719;SRA	Human	Human	Homo sapiens													Pfizer	Escherichia coli								PRJNA804716	SRP362296		SAMN26379140	SRS12172264	2022-06-11	2022-03-03	ESC_ZA9415AA	Assembled	42	140598	5019647	Escherichia coli / Shigella;100.0%	159	61227	ESC_DC8118AA_AS	4.1
ESC_ZA9442AA	PFEEC0460	SRR18212307;ILLUMINA;Paired;;SRX14358692;SRA	Human	Human	Homo sapiens													Pfizer	Escherichia coli								PRJNA804716	SRP362296		SAMN26379029	SRS12172237	2022-06-11	2022-03-03	ESC_ZA9442AA	Assembled	49	160978	5082909	Escherichia coli / Shigella;98.61%	90	19208	ESC_DC8145AA_AS	4.1
ESC_ZA9449AA	PFEEC0453	SRR18212314;ILLUMINA;Paired;;SRX14358685;SRA	Human	Human	Homo sapiens													Pfizer	Escherichia coli								PRJNA804716	SRP362296		SAMN26379022	SRS12172230	2022-06-11	2022-03-03	ESC_ZA9449AA	Assembled	77	144781	5131755	Escherichia coli / Shigella;100.0%	143	24543	ESC_DC8152AA_AS	4.1
ESC_ZA9466AA	PFEEC0557	SRR18212331;ILLUMINA;Paired;;SRX14358668;SRA	Human	Human	Homo sapiens													Pfizer	Escherichia coli								PRJNA804716	SRP362296		SAMN26379122	SRS12172213	2022-06-11	2022-03-03	ESC_ZA9466AA	Assembled	202	268908	5273667	Escherichia coli / Shigella;98.65%	112	34505	ESC_DC8169AA_AS	4.1
ESC_ZA9467AA	PFEEC0122	SRR18212332;ILLUMINA;Paired;;SRX14358667;SRA	Human	Human	Homo sapiens													Pfizer	Escherichia coli								PRJNA804716	SRP362296		SAMN26378699	SRS12172212	2022-06-11	2022-03-03	ESC_ZA9467AA	Assembled	97	282161	5116517	Escherichia coli / Shigella;98.0%	63	11683	ESC_DC8170AA_AS	4.1
ESC_ZA9478AA	PFEEC0121	SRR18212343;ILLUMINA;Paired;;SRX14358656;SRA	Human	Human	Homo sapiens													Pfizer	Escherichia coli								PRJNA804716	SRP362296		SAMN26378698	SRS12172201	2022-06-11	2022-03-03	ESC_ZA9478AA	Assembled	101	360284	5156975	Escherichia coli / Shigella;100.0%	68	9122	ESC_DC8181AA_AS	4.1
ESC_ZA9485AA	PFEEC0539	SRR18212350;ILLUMINA;Paired;;SRX14358649;SRA	Human	Human	Homo sapiens													Pfizer	Escherichia coli								PRJNA804716	SRP362296		SAMN26379105	SRS12172194	2022-06-11	2022-03-03	ESC_ZA9485AA	Assembled	193	243126	5219823	Escherichia coli / Shigella;97.62%	117	31608	ESC_DC8188AA_AS	4.1
ESC_ZA9489AA	PFEEC0120	SRR18212354;ILLUMINA;Paired;;SRX14358645;SRA	Human	Human	Homo sapiens													Pfizer	Escherichia coli								PRJNA804716	SRP362296		SAMN26378697	SRS12172190	2022-06-11	2022-03-03	ESC_ZA9489AA	Assembled	117	348021	5147393	Escherichia coli / Shigella;100.0%	91	24761	ESC_DC8192AA_AS	4.1
ESC_ZA9495AA	PFEEC0530	SRR18212360;ILLUMINA;Paired;;SRX14358639;SRA	Human	Human	Homo sapiens													Pfizer	Escherichia coli								PRJNA804716	SRP362296		SAMN26379096	SRS12172184	2022-06-11	2022-03-03	ESC_ZA9495AA	Assembled	150	268537	5507417	Escherichia coli / Shigella;98.76%	124	22318	ESC_DC8198AA_AS	4.1
ESC_ZA9496AA	PFEEC0440	SRR18212361;ILLUMINA;Paired;;SRX14358638;SRA	Human	Human	Homo sapiens													Pfizer	Escherichia coli								PRJNA804716	SRP362296		SAMN26379009	SRS12172183	2022-06-11	2022-03-03	ESC_ZA9496AA	Assembled	95	140150	5154475	Escherichia coli / Shigella;98.98%	121	17398	ESC_DC8199AA_AS	4.1
ESC_ZA9501AA	PFEEC0435	SRR18212366;ILLUMINA;Paired;;SRX14358633;SRA	Human	Human	Homo sapiens													Pfizer	Escherichia coli								PRJNA804716	SRP362296		SAMN26379004	SRS12172178	2022-06-11	2022-03-03	ESC_ZA9501AA	Assembled	38	35348	5145478	Escherichia coli / Shigella;99.62%	309	156105	ESC_DC8204AA_AS	4.1
ESC_ZA9534AA	PFEEC0175	SRR18211848;ILLUMINA;Paired;;SRX14358600;SRA	Human	Human	Homo sapiens													Pfizer	Escherichia coli								PRJNA804716	SRP362296		SAMN26378749	SRS12172145	2022-06-11	2022-03-03	ESC_ZA9534AA	Assembled	137	360309	5077664	Escherichia coli / Shigella;97.61%	55	11261	ESC_DC8237AA_AS	4.1
ESC_ZA9538AA	PFEEC0171	SRR18211852;ILLUMINA;Paired;;SRX14358596;SRA	Human	Human	Homo sapiens													Pfizer	Escherichia coli								PRJNA804716	SRP362296		SAMN26378745	SRS12172141	2022-06-11	2022-03-03	ESC_ZA9538AA	Assembled	73	269075	5121649	Escherichia coli / Shigella;94.94%	102	21798	ESC_DC8241AA_AS	4.1
ESC_ZA9551AA	PFEEC0517	SRR18211865;ILLUMINA;Paired;;SRX14358583;SRA	Human	Human	Homo sapiens													Pfizer	Escherichia coli								PRJNA804716	SRP362296		SAMN26379084	SRS12172128	2022-06-11	2022-03-03	ESC_ZA9551AA	Assembled	272	225491	5032383	Escherichia coli / Shigella;97.47%	101	23102	ESC_DC8254AA_AS	4.1
ESC_ZA9563AA	PFEEC0506	SRR18211877;ILLUMINA;Paired;;SRX14358571;SRA	Human	Human	Homo sapiens													Pfizer	Escherichia coli								PRJNA804716	SRP362296		SAMN26379073	SRS12172116	2022-06-11	2022-03-03	ESC_ZA9563AA	Assembled	81	360396	5043648	Escherichia coli / Shigella;97.67%	56	106387	ESC_DC8266AA_AS	4.1
ESC_ZA9564AA	PFEEC0505	SRR18211878;ILLUMINA;Paired;;SRX14358570;SRA	Human	Human	Homo sapiens													Pfizer	Escherichia coli								PRJNA804716	SRP362296		SAMN26379072	SRS12172115	2022-06-11	2022-03-03	ESC_ZA9564AA	Assembled	101	360396	5133983	Escherichia coli / Shigella;98.0%	72	9562	ESC_DC8267AA_AS	4.1
ESC_ZA9568AA	PFEEC0502	SRR18211882;ILLUMINA;Paired;;SRX14358566;SRA	Human	Human	Homo sapiens													Pfizer	Escherichia coli								PRJNA804716	SRP362296		SAMN26379069	SRS12172111	2022-06-11	2022-03-03	ESC_ZA9568AA	Assembled	100	282366	5261030	Escherichia coli / Shigella;98.55%	109	104246	ESC_DC8271AA_AS	4.1
ESC_ZA9572AA	PFEEC0410	SRR18211886;ILLUMINA;Paired;;SRX14358562;SRA	Human	Human	Homo sapiens													Pfizer	Escherichia coli								PRJNA804716	SRP362296		SAMN26378979	SRS12172107	2022-06-11	2022-03-03	ESC_ZA9572AA	Assembled	88	102354	5077086	Escherichia coli / Shigella;98.16%	127	71042	ESC_DC8275AA_AS	4.1
ESC_ZA9578AA	PFEEC0404	SRR18211892;ILLUMINA;Paired;;SRX14358556;SRA	Human	Human	Homo sapiens													Pfizer	Escherichia coli								PRJNA804716	SRP362296		SAMN26378973	SRS12172101	2022-06-11	2022-03-03	ESC_ZA9578AA	Assembled	83	162103	5148001	Escherichia coli / Shigella;100.0%	125	17355	ESC_DC8281AA_AS	4.1
ESC_ZA9583AA	PFEEC0400	SRR18211897;ILLUMINA;Paired;;SRX14358551;SRA	Human	Human	Homo sapiens													Pfizer	Escherichia coli								PRJNA804716	SRP362296		SAMN26378969	SRS12172096	2022-06-11	2022-03-03	ESC_ZA9583AA	Assembled	100	182720	5199574	Escherichia coli / Shigella;98.63%	93	7899	ESC_DC8286AA_AS	4.1
ESC_ZA9584AA	PFEEC0399	SRR18211898;ILLUMINA;Paired;;SRX14358550;SRA	Human	Human	Homo sapiens													Pfizer	Escherichia coli								PRJNA804716	SRP362296		SAMN26378968	SRS12172095	2022-06-11	2022-03-03	ESC_ZA9584AA	Assembled	85	282812	5093611	Escherichia coli / Shigella;98.67%	123	91036	ESC_DC8287AA_AS	4.1
ESC_ZA9589AA	PFEEC0394	SRR18211903;ILLUMINA;Paired;;SRX14358545;SRA	Human	Human	Homo sapiens													Pfizer	Escherichia coli								PRJNA804716	SRP362296		SAMN26378963	SRS12172090	2022-06-11	2022-03-03	ESC_ZA9589AA	Assembled	116	282161	5262750	Escherichia coli / Shigella;98.8%	114	103947	ESC_DC8292AA_AS	4.1
ESC_ZA9595AA	PFEEC0389	SRR18211909;ILLUMINA;Paired;;SRX14358539;SRA	Human	Human	Homo sapiens													Pfizer	Escherichia coli								PRJNA804716	SRP362296		SAMN26378958	SRS12172084	2022-06-11	2022-03-03	ESC_ZA9595AA	Assembled	60	56728	5276352	Escherichia coli / Shigella;97.62%	292	178060	ESC_DC8298AA_AS	4.1
ESC_ZA9597AA	PFEEC0387	SRR18211911;ILLUMINA;Paired;;SRX14358537;SRA	Human	Human	Homo sapiens													Pfizer	Escherichia coli								PRJNA804716	SRP362296		SAMN26378956	SRS12172082	2022-06-11	2022-03-03	ESC_ZA9597AA	Assembled	97	185972	5042663	Escherichia coli / Shigella;98.44%	83	21156	ESC_DC8300AA_AS	4.1
ESC_ZA9604AA	PFEEC0356	SRR18211918;ILLUMINA;Paired;;SRX14358530;SRA	Human	Human	Homo sapiens													Pfizer	Escherichia coli								PRJNA804716	SRP362296		SAMN26378925	SRS12172075	2022-06-11	2022-03-03	ESC_ZA9604AA	Assembled	72	119537	5144301	Escherichia coli / Shigella;96.85%	115	15203	ESC_DC8307AA_AS	4.1
ESC_ZA9608AA	PFEEC0094	SRR18211922;ILLUMINA;Paired;;SRX14358526;SRA	Human	Human	Homo sapiens													Pfizer	Escherichia coli								PRJNA804716	SRP362296		SAMN26378679	SRS12172071	2022-06-11	2022-03-03	ESC_ZA9608AA	Assembled	66	108403	5139189	Escherichia coli / Shigella;97.78%	171	17379	ESC_DC8311AA_AS	4.1
ESC_ZA9615AA	PFEEC0346	SRR18211929;ILLUMINA;Paired;;SRX14358519;SRA	Human	Human	Homo sapiens													Pfizer	Escherichia coli								PRJNA804716	SRP362296		SAMN26378915	SRS12172064	2022-06-11	2022-03-03	ESC_ZA9615AA	Assembled	168	359489	5164257	Escherichia coli / Shigella;100.0%	59	31319	ESC_DC8318AA_AS	4.1
ESC_ZA9651AA	PFEEC0311	SRR18211965;ILLUMINA;Paired;;SRX14358483;SRA	Human	Human	Homo sapiens													Pfizer	Escherichia coli								PRJNA804716	SRP362296		SAMN26378882	SRS12172028	2022-06-11	2022-03-03	ESC_ZA9651AA	Assembled	204	225385	4871682	Escherichia coli / Shigella;98.36%	81	12687	ESC_DC8354AA_AS	4.1
ESC_ZA9653AA	PFEEC0309	SRR18211967;ILLUMINA;Paired;;SRX14358481;SRA	Human	Human	Homo sapiens													Pfizer	Escherichia coli								PRJNA804716	SRP362296		SAMN26378881	SRS12172026	2022-06-11	2022-03-03	ESC_ZA9653AA	Assembled	48	89166	5119594	Escherichia coli / Shigella;100.0%	137	17233	ESC_DC8356AA_AS	4.1
ESC_ZA9659AA	PFEEC0303	SRR18211973;ILLUMINA;Paired;;SRX14358475;SRA	Human	Human	Homo sapiens													Pfizer	Escherichia coli								PRJNA804716	SRP362296		SAMN26378875	SRS12172020	2022-06-11	2022-03-03	ESC_ZA9659AA	Assembled	65	164180	5146582	Escherichia coli / Shigella;97.48%	176	93061	ESC_DC8362AA_AS	4.1
ESC_ZA9663AA	PFEEC0089	SRR18211977;ILLUMINA;Paired;;SRX14358471;SRA	Human	Human	Homo sapiens													Pfizer	Escherichia coli								PRJNA804716	SRP362296		SAMN26378674	SRS12172016	2022-06-11	2022-03-03	ESC_ZA9663AA	Assembled	79	121993	5166497	Escherichia coli / Shigella;100.0%	151	38277	ESC_DC8366AA_AS	4.1
ESC_ZA9670AA	PFEEC0264	SRR18211984;ILLUMINA;Paired;;SRX14358464;SRA	Human	Human	Homo sapiens													Pfizer	Escherichia coli								PRJNA804716	SRP362296		SAMN26378837	SRS12172009	2022-06-11	2022-03-03	ESC_ZA9670AA	Assembled	102	282805	5124968	Escherichia coli / Shigella;97.96%	65	118321	ESC_DC8373AA_AS	4.1
ESC_ZA9672AA	PFEEC0262	SRR18211986;ILLUMINA;Paired;;SRX14358462;SRA	Human	Human	Homo sapiens													Pfizer	Escherichia coli								PRJNA804716	SRP362296		SAMN26378835	SRS12172007	2022-06-11	2022-03-03	ESC_ZA9672AA	Assembled	67	78963	5274901	Escherichia coli / Shigella;100.0%	249	129540	ESC_DC8375AA_AS	4.1
ESC_ZA9675AA	PFEEC0259	SRR18211989;ILLUMINA;Paired;;SRX14358459;SRA	Human	Human	Homo sapiens													Pfizer	Escherichia coli								PRJNA804716	SRP362296		SAMN26378832	SRS12172004	2022-06-11	2022-03-03	ESC_ZA9675AA	Assembled	70	132693	5260020	Escherichia coli / Shigella;99.21%	177	145780	ESC_DC8378AA_AS	4.1
ESC_ZA9676AA	PFEEC0085	SRR18211990;ILLUMINA;Paired;;SRX14358458;SRA	Human	Human	Homo sapiens													Pfizer	Escherichia coli								PRJNA804716	SRP362296		SAMN26378670	SRS12172003	2022-06-11	2022-03-03	ESC_ZA9676AA	Assembled	93	304524	5102482	Escherichia coli / Shigella;93.75%	84	20708	ESC_DC8379AA_AS	4.1
ESC_ZA9682AA	PFEEC0253	SRR18211996;ILLUMINA;Paired;;SRX14358452;SRA	Human	Human	Homo sapiens													Pfizer	Escherichia coli								PRJNA804716	SRP362296		SAMN26378826	SRS12171997	2022-06-11	2022-03-03	ESC_ZA9682AA	Assembled	75	286738	5096491	Escherichia coli / Shigella;94.63%	89	9726	ESC_DC8385AA_AS	4.1
ESC_ZA9691AA	PFEEC0245	SRR18212005;ILLUMINA;Paired;;SRX14358443;SRA	Human	Human	Homo sapiens													Pfizer	Escherichia coli								PRJNA804716	SRP362296		SAMN26378818	SRS12171988	2022-06-11	2022-03-03	ESC_ZA9691AA	Assembled	88	225492	5040484	Escherichia coli / Shigella;91.79%	102	189856	ESC_DC8402AA_AS	4.1
ESC_ZA9698AA	PFEEC0083	SRR18212012;ILLUMINA;Paired;;SRX14358436;SRA	Human	Human	Homo sapiens													Pfizer	Escherichia coli								PRJNA804716	SRP362296		SAMN26378668	SRS12171981	2022-06-11	2022-03-03	ESC_ZA9698AA	Assembled	109	204017	5174065	Escherichia coli / Shigella;97.73%	132	25604	ESC_DC8409AA_AS	4.1
ESC_ZA9721AA	PFEEC0148	SRR18212035;ILLUMINA;Paired;;SRX14358413;SRA	Human	Human	Homo sapiens													Pfizer	Escherichia coli								PRJNA804716	SRP362296		SAMN26378724	SRS12171958	2022-06-11	2022-03-03	ESC_ZA9721AA	Assembled	162	360529	5079623	Escherichia coli / Shigella;97.73%	62	12684	ESC_DC8432AA_AS	4.1
ESC_ZA9723AA	PFEEC0146	SRR18212037;ILLUMINA;Paired;;SRX14358411;SRA	Human	Human	Homo sapiens													Pfizer	Escherichia coli								PRJNA804716	SRP362296		SAMN26378722	SRS12171956	2022-06-11	2022-03-03	ESC_ZA9723AA	Assembled	126	194583	5298187	Escherichia coli / Shigella;99.11%	185	93021	ESC_DC8434AA_AS	4.1
ESC_ZA9742AA	PFEEC0127	SRR18212056;ILLUMINA;Paired;;SRX14358392;SRA	Human	Human	Homo sapiens													Pfizer	Escherichia coli								PRJNA804716	SRP362296		SAMN26378704	SRS12171937	2022-06-11	2022-03-03	ESC_ZA9742AA	Assembled	82	282709	5133956	Escherichia coli / Shigella;100.0%	60	11683	ESC_DC8453AA_AS	4.1
ESC_AB0982AA	FH94	traces-0NszuXI;ILLUMINA;Paired;;NA;Uploaded	Poultry	Avian	broiler chicken	2015				Oceania	Australia							AusGEM	Escherichia coli					APEC								2022-06-15	2023-06-22	ESC_AB0982AA	Assembled	65	263168	5250191	Escherichia coli / Shigella;97.64%	105	37632	ESC_DC5436AA_AS	4.1
ESC_AB0990AA	FH37	traces-0doxICI;ILLUMINA;Paired;;NA;Uploaded	Poultry	Avian	broiler chicken	2016				Oceania	Australia							AusGEM	Escherichia coli					APEC								2022-06-15	2023-06-22	ESC_AB0990AA	Assembled	80	229592	5332776	Escherichia coli / Shigella;98.89%	115	39004	ESC_DC5444AA_AS	4.1
ESC_AB0997AA	FH80	traces-0tNIHpN;ILLUMINA;Paired;;NA;Uploaded	Poultry	Avian	broiler chicken	2015				Oceania	Australia							AusGEM	Escherichia coli					APEC								2022-06-15	2023-06-22	ESC_AB0997AA	Assembled	78	264165	5029048	Escherichia coli / Shigella;98.81%	108	20595	ESC_DC5451AA_AS	4.1
ESC_AB0998AA	FH136	traces-0dlcXBd;ILLUMINA;Paired;;NA;Uploaded	Poultry	Avian	broiler chicken	2016				Oceania	Australia							AusGEM	Escherichia coli					APEC								2022-06-15	2023-06-22	ESC_AB0998AA	Assembled	76	232210	5352099	Escherichia coli / Shigella;98.11%	151	31794	ESC_DC5452AA_AS	4.1
ESC_AB1018AA	FH88	traces-0jMibic;ILLUMINA;Paired;;NA;Uploaded	Poultry	Avian	broiler chicken	2015				Oceania	Australia							AusGEM	Escherichia coli					APEC								2022-06-15	2023-06-22	ESC_AB1018AA	Assembled	85	259884	5240569	Escherichia coli / Shigella;98.71%	100	25642	ESC_DC5468AA_AS	4.1
ESC_AB1020AA	FH98	traces-0EOthja;ILLUMINA;Paired;;NA;Uploaded	Poultry	Avian	broiler chicken	2015				Oceania	Australia							AusGEM	Escherichia coli					APEC								2022-06-15	2023-06-22	ESC_AB1020AA	Assembled	95	203868	5327450	Escherichia coli / Shigella;98.91%	129	30021	ESC_DC5470AA_AS	4.1
ESC_AB1022AA	FH107	traces-0sGiIxW;ILLUMINA;Paired;;NA;Uploaded	Poultry	Avian	broiler chicken	2015				Oceania	Australia							AusGEM	Escherichia coli					APEC								2022-06-15	2023-06-22	ESC_AB1022AA	Assembled	83	241709	5237185	Escherichia coli / Shigella;98.79%	91	39594	ESC_DC5472AA_AS	4.1
ESC_AB1090AA	P20_09	ERR9839861;ILLUMINA;Paired;;ERX9385718;SRA	Human	Human	Homo sapiens; Norway	2014					Norway							university hospital of north norway	Escherichia coli								PRJEB53319	ERP138103		SAMEA14516152	ERS12148104	2022-06-15	2022-06-14	ESC_AB1090AA	Assembled	233	269037	5305887	Escherichia coli / Shigella;89.84%	93	8547	ESC_DC9247AA_AS	4.1
ESC_AB1180AA	FH102	traces-0WQlTYy;ILLUMINA;Paired;;NA;Uploaded	Poultry	Avian	broiler chicken	2015				Oceania	Australia							AusGEM	Escherichia coli					APEC								2022-06-16	2023-06-23	ESC_AB1180AA	Assembled	80	263183	5251967	Escherichia coli / Shigella;98.73%	108	33411	ESC_DC5488AA_AS	4.1
ESC_AB1187AA	FH128	traces-0pqSDok;ILLUMINA;Paired;;NA;Uploaded	Poultry	Avian	broiler chicken	2016				Oceania	Australia							AusGEM	Escherichia coli					APEC								2022-06-16	2023-06-23	ESC_AB1187AA	Assembled	72	263380	5026220	Escherichia coli / Shigella;98.63%	103	29014	ESC_DC5495AA_AS	4.1
ESC_AB1289AA	FH79	traces-0VrClRN;ILLUMINA;Paired;;NA;Uploaded	Poultry	Avian	broiler chicken	2015				Oceania	Australia							AusGEM	Escherichia coli					APEC								2022-06-17	2023-06-24	ESC_AB1289AA	Assembled	74	265691	5032449	Escherichia coli / Shigella;98.68%	104	22642	ESC_DC5514AA_AS	4.1
ESC_AB1336AA	22IA05GT07-EC	SRR19676464;ILLUMINA;Paired;;SRX15725417;SRA	Poultry	Poultry	ground turkey	2022	5			North America	United States	Iowa						FDA CVM NARMS - Iowa State University	Escherichia coli								PRJNA292663	SRP161673		SAMN29145091	SRS13418089	2022-06-17	2022-06-16	ESC_AB1336AA	Assembled	261	119879	5241851	Escherichia coli / Shigella;96.94%	172	161200	ESC_DC9464AA_AS	4.1
ESC_AB1405AA	Ch03-I5-3_1	ERR4283528;ILLUMINA;Paired;350;ERX4236188;SRA	Human	Human	Homo sapiens	2019	9											HANYANG UNIVERSITY	Escherichia coli								PRJEB38960	ERP122420		SAMEA7005604	ERS4773434	2022-06-19	2022-06-18	ESC_AB1405AA	Assembled	1014	446694	5256617	Escherichia coli / Shigella;96.97%	92	8663	ESC_DC9526AA_AS	4.1
ESC_AB2119AA	O1:H7	SRR19811731;ILLUMINA;Paired;;SRX15855584;SRA	Human	Human	Homo sapiens; blood	2022				North America	United States							Virginia Division of Consolidated Laboratory Services Sequencing Submission Group	Escherichia coli								PRJNA288601	SRP074197		SAMN29269679	SRS13545809	2022-07-05	2022-06-23	ESC_AB2119AA	Assembled	112	360526	5037277	Escherichia coli / Shigella;96.3%	37	6285	ESC_EC0212AA_AS	4.1
