Uberstrain	Name	Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status)	Source Niche	Source Type	Source Details	Collection Year	Collection Month	Collection Day	Collection Time	Continent	Country	Region	District	City	Post Code	Latitude	Longitude	Lab Contact	Species	Serological Group	Serotype	EcoR Cluster	Path/Nonpath	Simple Patho	Simple Disease	Comment	Bio Project ID	Project ID	Disease	Sample ID	Secondary Sample ID	Date Entered	Release Date	Barcode	Status	Coverage	N50	Length	Species	Contig Number(>=200 bp)	Low Quality Bases	Assembly barcode	Version
ESC_XA5044AA	1519036	SRR16920114;ILLUMINA;Paired;;SRX13112367;SRA	Human	Human	Homo sapiens; human	2021	10			Europe	United Kingdom							Public Health England	Escherichia coli		Escherichia						PRJNA315192	SRP071789		SAMN23072192	SRS11047666	2021-11-12	2021-11-12	ESC_XA5044AA	Assembled	142	128556	5282758	Escherichia coli / Shigella;100.0%	300	26257	ESC_AC5725AA_AS	4.1
ESC_XA5045AA	1522146	SRR16920113;ILLUMINA;Paired;;SRX13112366;SRA	Human	Human	Homo sapiens; human	2021	10			Europe	United Kingdom							Public Health England	Escherichia coli		Escherichia						PRJNA315192	SRP071789		SAMN23072186	SRS11047662	2021-11-12	2021-11-12	ESC_XA5045AA	Assembled	186	155198	5275797	Escherichia coli / Shigella;100.0%	309	23058	ESC_AC5724AA_AS	4.1
ESC_XA5055AA	1519029	SRR16920102;ILLUMINA;Paired;;SRX13112355;SRA	Human	Human	Homo sapiens; human	2021	10			Europe	United Kingdom							Public Health England	Escherichia coli		Escherichia						PRJNA315192	SRP071789		SAMN23072179	SRS11047652	2021-11-12	2021-11-12	ESC_XA5055AA	Assembled	89	120486	5269434	Escherichia coli / Shigella;99.36%	260	34739	ESC_AC5714AA_AS	4.1
ESC_XA5094AA	1527476	SRR16941061;ILLUMINA;Paired;;SRX13133011;SRA	Human	Human	Homo sapiens; human	2021	11			Europe	United Kingdom							Public Health England	Escherichia coli		Escherichia						PRJNA315192	SRP071789		SAMN23135622	SRS11066612	2021-11-15	2021-11-15	ESC_XA5094AA	Assembled	114	139838	5329026	Escherichia coli / Shigella;100.0%	263	33274	ESC_AC5877AA_AS	4.1
ESC_XA5104AA	1527484	SRR16941049;ILLUMINA;Paired;;SRX13132999;SRA	Human	Human	Homo sapiens; human	2021	11			Europe	United Kingdom							Public Health England	Escherichia coli		Escherichia						PRJNA315192	SRP071789		SAMN23135607	SRS11066600	2021-11-15	2021-11-15	ESC_XA5104AA	Assembled	125	143130	5270877	Escherichia coli / Shigella;100.0%	278	13512	ESC_AC5867AA_AS	4.1
ESC_XA5108AA	1527796	SRR16941043;ILLUMINA;Paired;;SRX13132993;SRA	Human	Human	Homo sapiens; human	2021	11			Europe	United Kingdom							Public Health England	Escherichia coli		Escherichia						PRJNA315192	SRP071789		SAMN23135603	SRS11066594	2021-11-15	2021-11-15	ESC_XA5108AA	Assembled	93	142120	5199469	Escherichia coli / Shigella;100.0%	270	21547	ESC_AC5863AA_AS	4.1
ESC_XA5152AA	1524633	SRR16940992;ILLUMINA;Paired;;SRX13132942;SRA	Human	Human	Homo sapiens; human	2021	11			Europe	United Kingdom							Public Health England	Escherichia coli		Escherichia						PRJNA315192	SRP071789		SAMN23134817	SRS11066543	2021-11-15	2021-11-15	ESC_XA5152AA	Assembled	90	137784	5270772	Escherichia coli / Shigella;100.0%	270	25172	ESC_AC5819AA_AS	4.1
ESC_XA5171AA	1524924	SRR16940970;ILLUMINA;Paired;;SRX13132920;SRA	Human	Human	Homo sapiens; human	2021	10			Europe	United Kingdom							Public Health England	Escherichia coli		Escherichia						PRJNA315192	SRP071789		SAMN23134797	SRS11066521	2021-11-15	2021-11-15	ESC_XA5171AA	Assembled	78	137558	5279766	Escherichia coli / Shigella;100.0%	302	27484	ESC_AC5800AA_AS	4.1
ESC_XA5176AA	PNUSAE089012	SRR16936835;ILLUMINA;Paired;;SRX13128802;SRA				2021				North America	United States							PulseNet Next Generation Subtyping Methods Unit	Escherichia coli								PRJNA218110	SRP046387		SAMN23100693	SRS11062761	2021-11-15	2021-11-12	ESC_XA5176AA	Assembled	161	186830	5372493	Escherichia coli / Shigella;100.0%	209	24612	ESC_AC5795AA_AS	4.1
ESC_XA5348AA	1529009	SRR16976038;ILLUMINA;Paired;;SRX13166845;SRA	Human	Human	Homo sapiens; human	2021	11			Europe	United Kingdom							Public Health England	Escherichia coli		Escherichia						PRJNA315192	SRP071789		SAMN23284038	SRS11097888	2021-11-20	2021-11-19	ESC_XA5348AA	Assembled	70	131108	5211352	Escherichia coli / Shigella;99.32%	268	31822	ESC_AC6026AA_AS	4.1
ESC_XA5386AA	1531826	SRR16991411;ILLUMINA;Paired;;SRX13181778;SRA	Human	Human	Homo sapiens; human	2021	11			Europe	United Kingdom							Public Health England	Escherichia coli		Escherichia						PRJNA315192	SRP071789		SAMN23341710	SRS11111162	2021-11-21	2021-11-21	ESC_XA5386AA	Assembled	33	107103	5291721	Escherichia coli / Shigella;100.0%	243	56920	ESC_AC6130AA_AS	4.1
ESC_XA5407AA	1531035	SRR16987680;ILLUMINA;Paired;;SRX13178226;SRA	Human	Human	Homo sapiens; human	2021	11			Europe	United Kingdom							Public Health England	Escherichia coli		Escherichia						PRJNA315192	SRP071789		SAMN23309721	SRS11108081	2021-11-21	2021-11-20	ESC_XA5407AA	Assembled	127	116088	5310727	Escherichia coli / Shigella;100.0%	264	116719	ESC_AC6109AA_AS	4.1
ESC_XA5410AA	1531036	SRR16987677;ILLUMINA;Paired;;SRX13178223;SRA	Human	Human	Homo sapiens; human	2021	11			Europe	United Kingdom							Public Health England	Escherichia coli		Escherichia						PRJNA315192	SRP071789		SAMN23309739	SRS11108076	2021-11-21	2021-11-20	ESC_XA5410AA	Assembled	109	155424	5220026	Escherichia coli / Shigella;100.0%	260	29043	ESC_AC6106AA_AS	4.1
ESC_XA5498AA	PNUSAE089768	SRR17010759;ILLUMINA;Paired;;SRX13200912;SRA				2021				North America	United States							PulseNet Next Generation Subtyping Methods Unit	Escherichia coli								PRJNA218110	SRP046387		SAMN23391350	SRS11127551	2021-11-23	2021-11-22	ESC_XA5498AA	Assembled	63	141082	5429359	Escherichia coli / Shigella;100.0%	321	54365	ESC_AC6210AA_AS	4.1
ESC_XA5662AA	1535908	SRR17052921;ILLUMINA;Paired;;SRX13242162;SRA	Human	Human	Homo sapiens; human	2021	11			Europe	United Kingdom							Public Health England	Escherichia coli		Escherichia						PRJNA315192	SRP071789		SAMN23470189	SRS11166366	2021-11-28	2021-11-28	ESC_XA5662AA	Assembled	298	120069	5324112	Escherichia coli / Shigella;100.0%	317	47983	ESC_AC6390AA_AS	4.1
ESC_XA5712AA	1536189	SRR17055445;ILLUMINA;Paired;;SRX13244439;SRA	Human	Human	Homo sapiens; human	2021	11			Europe	United Kingdom							Public Health England	Escherichia coli		Escherichia						PRJNA315192	SRP071789		SAMN23481457	SRS11167858	2021-11-29	2021-11-29	ESC_XA5712AA	Assembled	127	69293	5271925	Escherichia coli / Shigella;100.0%	372	42383	ESC_AC6458AA_AS	4.1
ESC_XA5715AA	1536230	SRR17055442;ILLUMINA;Paired;;SRX13244436;SRA	Human	Human	Homo sapiens; human	2021	11			Europe	United Kingdom							Public Health England	Escherichia coli		Escherichia						PRJNA315192	SRP071789		SAMN23481450	SRS11167855	2021-11-29	2021-11-29	ESC_XA5715AA	Assembled	161	105261	5300758	Escherichia coli / Shigella;100.0%	318	37776	ESC_AC6455AA_AS	4.1
ESC_XA5724AA	1536242	SRR17055432;ILLUMINA;Paired;;SRX13244426;SRA	Human	Human	Homo sapiens; human	2021	11			Europe	United Kingdom							Public Health England	Escherichia coli		Escherichia						PRJNA315192	SRP071789		SAMN23481438	SRS11167845	2021-11-29	2021-11-29	ESC_XA5724AA	Assembled	148	107706	5198486	Escherichia coli / Shigella;99.42%	307	60831	ESC_AC6446AA_AS	4.1
ESC_XA6275AA	08_A_7_1_1	SRR15115921;ILLUMINA;Paired;;SRX11424650;SRA,SRR17238523;OXFORD_NANOPORE;Single;;SRX13417609;SRA	Livestock	Ovine/Goat (Caprinae)	sheep; recto-anal junction	2018	7	9		Europe	Ireland	Leinster	County Kilkenny	Kilkenny				University College Dublin	Escherichia coli								PRJNA744868	SRP328141		SAMN20192538	SRS9466475	2021-12-01	2021-10-05	ESC_XA6275AA	Assembled	151	142403	5434802	Escherichia coli / Shigella;100.0%	290	43045	ESC_AC8886AA_AS	4.1
ESC_XA9514AA	1538723	SRR17120376;ILLUMINA;Paired;;SRX13304880;SRA	Human	Human	Homo sapiens; human	2021	11			Europe	United Kingdom							Public Health England	Escherichia coli		Escherichia						PRJNA315192	SRP071789		SAMN23605149	SRS11214426	2021-12-05	2021-12-04	ESC_XA9514AA	Assembled	116	155407	5287009	Escherichia coli / Shigella;100.0%	292	29641	ESC_BC0644AA_AS	4.1
ESC_XA9522AA	1538754	SRR17120127;ILLUMINA;Paired;;SRX13304631;SRA	Human	Human	Homo sapiens; human	2021	11			Europe	United Kingdom							Public Health England	Escherichia coli		Escherichia						PRJNA315192	SRP071789		SAMN23605150	SRS11214176	2021-12-05	2021-12-04	ESC_XA9522AA	Assembled	104	116489	5433570	Escherichia coli / Shigella;99.39%	288	42245	ESC_BC1746AA_AS	4.1
ESC_XA9524AA	1538735	SRR17120125;ILLUMINA;Paired;;SRX13304629;SRA	Human	Human	Homo sapiens; human	2021	11			Europe	United Kingdom							Public Health England	Escherichia coli		Escherichia						PRJNA315192	SRP071789		SAMN23605146	SRS11214174	2021-12-05	2021-12-04	ESC_XA9524AA	Assembled	179	137768	5359859	Escherichia coli / Shigella;100.0%	285	91906	ESC_BC0634AA_AS	4.1
ESC_XA9770AA	1540545	SRR17144121;ILLUMINA;Paired;;SRX13328167;SRA	ND	ND/Others	other	2021	11			Europe	United Kingdom							Public Health England	Escherichia coli		Escherichia						PRJNA315192	SRP071789		SAMN23706805	SRS11234664	2021-12-07	2021-12-07	ESC_XA9770AA	Assembled	101	116070	5316330	Escherichia coli / Shigella;100.0%	306	54935	ESC_BC0915AA_AS	4.1
ESC_YA0339AA	1545904	SRR17248097;ILLUMINA;Paired;;SRX13427101;SRA	Human	Human	Homo sapiens; human	2021	11			Europe	United Kingdom							Public Health England	Escherichia coli		Escherichia						PRJNA315192	SRP071789		SAMN24119008	SRS11328139	2021-12-20	2021-12-17	ESC_YA0339AA	Assembled	64	63690	5325544	Escherichia coli / Shigella;99.56%	429	34633	ESC_BC5477AA_AS	4.1
ESC_YA0741AA	1545487	SRR17281190;ILLUMINA;Paired;;SRX13458698;SRA	Human	Human	Homo sapiens; human	2021	11			Europe	United Kingdom							Public Health England	Escherichia coli		Escherichia						PRJNA315192	SRP071789		SAMN24251758	SRS11356553	2021-12-22	2021-12-21	ESC_YA0741AA	Assembled	189	137759	5336627	Escherichia coli / Shigella;100.0%	286	126217	ESC_BC6184AA_AS	4.1
ESC_YA0763AA	1548426	SRR17281162;ILLUMINA;Paired;;SRX13458670;SRA	Human	Human	Homo sapiens; human	2021	12			Europe	United Kingdom							Public Health England	Escherichia coli		Escherichia						PRJNA315192	SRP071789		SAMN24251631	SRS11356525	2021-12-22	2021-12-21	ESC_YA0763AA	Assembled	93	137644	5340479	Escherichia coli / Shigella;100.0%	314	41592	ESC_BC6162AA_AS	4.1
ESC_YA0769AA	1544916	SRR17281148;ILLUMINA;Paired;;SRX13458658;SRA	Human	Human	Homo sapiens; human	2021	12			Europe	United Kingdom							Public Health England	Escherichia coli		Escherichia						PRJNA315192	SRP071789		SAMN24251618	SRS11356513	2021-12-22	2021-12-21	ESC_YA0769AA	Assembled	100	187323	5233274	Escherichia coli / Shigella;100.0%	225	19780	ESC_BC6156AA_AS	4.1
ESC_YA0798AA	1550762	SRR17296878;ILLUMINA;Paired;;SRX13474173;SRA	Human	Human	Homo sapiens; human	2021	12			Europe	United Kingdom							Public Health England	Escherichia coli		Escherichia						PRJNA315192	SRP071789		SAMN24286936	SRS11371178	2021-12-22	2021-12-22	ESC_YA0798AA	Assembled	105	147806	5249025	Escherichia coli / Shigella;100.0%	224	14893	ESC_BC6206AA_AS	4.1
ESC_YA0975AA	1550736	SRR17311928;ILLUMINA;Paired;;SRX13488625;SRA	Human	Human	Homo sapiens; human	2021	12			Europe	United Kingdom							Public Health England	Escherichia coli		Escherichia						PRJNA315192	SRP071789		SAMN24311671	SRS11384686	2021-12-24	2021-12-23	ESC_YA0975AA	Assembled	96	159836	5243924	Escherichia coli / Shigella;100.0%	223	10198	ESC_BC6430AA_AS	4.1
ESC_YA0998AA	1553662	SRR17332622;ILLUMINA;Paired;;SRX13508180;SRA	Human	Human	Homo sapiens; human	2021	12			Europe	United Kingdom							Public Health England	Escherichia coli		Escherichia						PRJNA315192	SRP071789		SAMN24424377	SRS11402569	2021-12-28	2021-12-27	ESC_YA0998AA	Assembled	108	106344	5336665	Escherichia coli / Shigella;100.0%	324	78274	ESC_BC6506AA_AS	4.1
ESC_YA2617AA	1560521	SRR17622390;ILLUMINA;Paired;;SRX13790812;SRA	Human	Human	Homo sapiens; human	2022	1			Europe	United Kingdom							Public Health England	Escherichia coli		Escherichia						PRJNA315192	SRP071789		SAMN25003476	SRS11673354	2022-01-16	2022-01-15	ESC_YA2617AA	Assembled	372	139249	5351816	Escherichia coli / Shigella;100.0%	360	93974	ESC_BC9651AA_AS	4.1
ESC_YA2628AA	1560492	SRR17622292;ILLUMINA;Paired;;SRX13790714;SRA	Human	Human	Homo sapiens; human	2022	1			Europe	United Kingdom							Public Health England	Escherichia coli		Escherichia						PRJNA315192	SRP071789		SAMN25002959	SRS11673256	2022-01-16	2022-01-15	ESC_YA2628AA	Assembled	149	146806	5351042	Escherichia coli / Shigella;100.0%	301	44639	ESC_BC9640AA_AS	4.1
ESC_YA4620AA	1569056	SRR17830178;ILLUMINA;Paired;;SRX13991388;SRA	Human	Human	Homo sapiens; human	2022	1			Europe	United Kingdom							Public Health England	Escherichia coli		Escherichia						PRJNA315192	SRP071789		SAMN25488162	SRS11830857	2022-02-01	2022-01-31	ESC_YA4620AA	Assembled	698	155522	5379036	Escherichia coli / Shigella;99.34%	318	31836	ESC_CC1869AA_AS	4.1
ESC_YA5723AA	FDA1166300-S004-010	SRR17969818;ILLUMINA;Paired;500;SRX14126140;SRA	Environment	Soil/Dust	environmental-water; Soil/Sediment	2022	1	20		North America	United States	California						FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA230969	SRP058582		SAMN25828806	SRS11953267	2022-02-10	2022-02-10	ESC_YA5723AA	Assembled	122	155808	5347653	Escherichia coli / Shigella;99.34%	292	43531	ESC_CC3178AA_AS	4.1
ESC_YA5726AA	FDA1166300-S004-011	SRR17969808;ILLUMINA;Paired;500;SRX14126130;SRA	Environment	Soil/Dust	environmental-water; Soil/Sediment	2022	1	20		North America	United States	California						FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA230969	SRP058582		SAMN25828807	SRS11953258	2022-02-10	2022-02-10	ESC_YA5726AA	Assembled	109	155808	5348918	Escherichia coli / Shigella;99.33%	296	42905	ESC_CC3181AA_AS	4.1
ESC_YA5727AA	FDA1166300-S004-012	SRR17969807;ILLUMINA;Paired;500;SRX14126129;SRA	Environment	Soil/Dust	environmental-water; Soil/Sediment	2022	1	20		North America	United States	California						FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA230969	SRP058582		SAMN25828810	SRS11953256	2022-02-10	2022-02-10	ESC_YA5727AA	Assembled	122	155808	5347965	Escherichia coli / Shigella;100.0%	291	45874	ESC_CC3182AA_AS	4.1
ESC_YA5738AA	FDA1166300-S004-009	SRR17968843;ILLUMINA;Paired;500;SRX14125165;SRA	Environment	Soil/Dust	environmental-water; Soil/Sediment	2022	1	20		North America	United States	California						FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA230969	SRP058582		SAMN25828046	SRS11952297	2022-02-10	2022-02-10	ESC_YA5738AA	Assembled	124	155808	5347322	Escherichia coli / Shigella;100.0%	299	46129	ESC_CC3193AA_AS	4.1
ESC_YA8970AA	1592507	SRR18326853;ILLUMINA;Paired;;SRX14464080;SRA	Human	Human	Homo sapiens; human	2022	3			Europe	United Kingdom							Public Health England	Escherichia coli		Escherichia						PRJNA315192	SRP071789		SAMN26660216	SRS12266793	2022-03-18	2022-03-17	ESC_YA8970AA	Assembled	154	138119	5261270	Escherichia coli / Shigella;99.43%	381	36712	ESC_CC7230AA_AS	4.1
ESC_ZA0268AA	202201819	traces-0ctWeiw;ILLUMINA;Paired;;NA;Uploaded	Food	ND/Others		2022				Europe	France							F.X. Weill, Institut Pasteur	Escherichia coli		O:145 (PCR)											2022-04-03	2023-04-10	ESC_ZA0268AA	Assembled	269	100688	5230702	Escherichia coli / Shigella;100.0%	318	66096	ESC_CC7834AA_AS	4.1
ESC_ZA0299AA	202200747	traces-0OKarGW;ILLUMINA;Paired;;NA;Uploaded	Human	Human		2022				Europe	France							F.X.Weill, Institut Pasteur	Escherichia coli		O:145 (PCR)											2022-04-05	2022-04-05	ESC_ZA0299AA	Assembled	304	101573	5458797	Escherichia coli / Shigella;99.51%	370	72826	ESC_CC7883AA_AS	4.1
ESC_ZA0835AA	1607294	SRR18568426;ILLUMINA;Paired;;SRX14697562;SRA	Human	Human	Homo sapiens; human	2022	3			Europe	United Kingdom							Public Health England	Escherichia coli		Escherichia						PRJNA315192	SRP071789		SAMN27182114	SRS12460834	2022-04-09	2022-04-04	ESC_ZA0835AA	Assembled	140	118573	5201312	Escherichia coli / Shigella;100.0%	253	32565	ESC_CC8793AA_AS	4.1
ESC_ZA1484AA	682	SRR18779612;ILLUMINA;Paired;;SRX14879005;SRA	Human	Human	Homo sapiens; feces	2018	8				United Kingdom	Scotland						NHS Lothian	Escherichia coli								PRJNA419720	SRP125582		SAMN27608787	SRS12632569	2022-04-18	2022-04-17	ESC_ZA1484AA	Assembled	165	182112	5308003	Escherichia coli / Shigella;100.0%	244	38144	ESC_CC9523AA_AS	4.1
ESC_ZA1485AA	681	SRR18779613;ILLUMINA;Paired;;SRX14879004;SRA	Human	Human	Homo sapiens; feces	2018	8				United Kingdom	Scotland						NHS Lothian	Escherichia coli								PRJNA419720	SRP125582		SAMN27608786	SRS12632568	2022-04-18	2022-04-17	ESC_ZA1485AA	Assembled	146	155789	5542860	Escherichia coli / Shigella;98.64%	273	35829	ESC_CC9524AA_AS	4.1
ESC_ZA1486AA	680	SRR18779614;ILLUMINA;Paired;;SRX14879003;SRA	Human	Human	Homo sapiens; feces	2018	8				United Kingdom	Scotland						NHS Lothian	Escherichia coli								PRJNA419720	SRP125582		SAMN27608785	SRS12632571	2022-04-18	2022-04-17	ESC_ZA1486AA	Assembled	178	155766	5631158	Escherichia coli / Shigella;100.0%	284	46434	ESC_CC9525AA_AS	4.1
ESC_ZA1487AA	679	SRR18779615;ILLUMINA;Paired;;SRX14879002;SRA	Human	Human	Homo sapiens; feces	2018	8				United Kingdom	Scotland						NHS Lothian	Escherichia coli								PRJNA419720	SRP125582		SAMN27608784	SRS12632570	2022-04-18	2022-04-17	ESC_ZA1487AA	Assembled	144	160183	5543428	Escherichia coli / Shigella;97.89%	276	47911	ESC_CC9526AA_AS	4.1
ESC_ZA1488AA	678	SRR18779616;ILLUMINA;Paired;;SRX14879001;SRA	Human	Human	Homo sapiens; feces	2018	8				United Kingdom	Scotland						NHS Lothian	Escherichia coli								PRJNA419720	SRP125582		SAMN27608783	SRS12632566	2022-04-18	2022-04-17	ESC_ZA1488AA	Assembled	152	155482	5409012	Escherichia coli / Shigella;99.33%	288	54411	ESC_CC9527AA_AS	4.1
ESC_ZA1489AA	677	SRR18779617;ILLUMINA;Paired;;SRX14879000;SRA	Human	Human	Homo sapiens; feces	2018	8				United Kingdom	Scotland						NHS Lothian	Escherichia coli								PRJNA419720	SRP125582		SAMN27608782	SRS12632567	2022-04-18	2022-04-17	ESC_ZA1489AA	Assembled	90	160208	5319027	Escherichia coli / Shigella;100.0%	258	27080	ESC_CC9528AA_AS	4.1
ESC_ZA1490AA	676	SRR18779618;ILLUMINA;Paired;;SRX14878999;SRA	Human	Human	Homo sapiens; feces	2018	7				United Kingdom	Scotland						NHS Lothian	Escherichia coli								PRJNA419720	SRP125582		SAMN27608781	SRS12632565	2022-04-18	2022-04-17	ESC_ZA1490AA	Assembled	104	112315	5425146	Escherichia coli / Shigella;99.4%	327	47316	ESC_CC9529AA_AS	4.1
ESC_ZA1491AA	702	SRR18779619;ILLUMINA;Paired;;SRX14878998;SRA	Human	Human	Homo sapiens; feces	2021	9				United Kingdom	Scotland						NHS Lothian	Escherichia coli								PRJNA419720	SRP125582		SAMN27608807	SRS12632564	2022-04-18	2022-04-17	ESC_ZA1491AA	Assembled	122	137782	5233026	Escherichia coli / Shigella;100.0%	298	58341	ESC_CC9530AA_AS	4.1
ESC_ZA1492AA	701	SRR18779620;ILLUMINA;Paired;;SRX14878997;SRA	Human	Human	Homo sapiens; feces	2021	9				United Kingdom	Scotland						NHS Lothian	Escherichia coli								PRJNA419720	SRP125582		SAMN27608806	SRS12632563	2022-04-18	2022-04-17	ESC_ZA1492AA	Assembled	143	156112	5473938	Escherichia coli / Shigella;100.0%	295	49291	ESC_CC9531AA_AS	4.1
ESC_ZA1493AA	700	SRR18779621;ILLUMINA;Paired;;SRX14878996;SRA	Human	Human	Homo sapiens; feces	2021	4				United Kingdom	Scotland						NHS Lothian	Escherichia coli								PRJNA419720	SRP125582		SAMN27608805	SRS12632562	2022-04-18	2022-04-17	ESC_ZA1493AA	Assembled	164	168012	5284314	Escherichia coli / Shigella;100.0%	261	48365	ESC_CC9532AA_AS	4.1
ESC_ZA1494AA	699	SRR18779622;ILLUMINA;Paired;;SRX14878995;SRA	Human	Human	Homo sapiens; feces	2020	10				United Kingdom	Scotland						NHS Lothian	Escherichia coli								PRJNA419720	SRP125582		SAMN27608804	SRS12632561	2022-04-18	2022-04-17	ESC_ZA1494AA	Assembled	146	168012	5343599	Escherichia coli / Shigella;100.0%	292	46282	ESC_CC9533AA_AS	4.1
ESC_ZA1495AA	698	SRR18779623;ILLUMINA;Paired;;SRX14878994;SRA	Human	Human	Homo sapiens; feces	2020	9				United Kingdom	Scotland						NHS Lothian	Escherichia coli								PRJNA419720	SRP125582		SAMN27608803	SRS12632560	2022-04-18	2022-04-17	ESC_ZA1495AA	Assembled	102	168012	5346042	Escherichia coli / Shigella;100.0%	303	32920	ESC_CC9534AA_AS	4.1
ESC_ZA1496AA	697	SRR18779624;ILLUMINA;Paired;;SRX14878993;SRA	Human	Human	Homo sapiens; feces	2020	9				United Kingdom	Scotland						NHS Lothian	Escherichia coli								PRJNA419720	SRP125582		SAMN27608802	SRS12632558	2022-04-18	2022-04-17	ESC_ZA1496AA	Assembled	175	155989	5344142	Escherichia coli / Shigella;100.0%	328	49541	ESC_CC9535AA_AS	4.1
ESC_ZA1497AA	696	SRR18779625;ILLUMINA;Paired;;SRX14878992;SRA	Human	Human	Homo sapiens; feces	2020	8				United Kingdom	Scotland						NHS Lothian	Escherichia coli								PRJNA419720	SRP125582		SAMN27608801	SRS12632559	2022-04-18	2022-04-17	ESC_ZA1497AA	Assembled	101	137945	5429214	Escherichia coli / Shigella;100.0%	342	62486	ESC_CC9536AA_AS	4.1
ESC_ZA1498AA	695	SRR18779626;ILLUMINA;Paired;;SRX14878991;SRA	Human	Human	Homo sapiens; feces	2020	8				United Kingdom	Scotland						NHS Lothian	Escherichia coli								PRJNA419720	SRP125582		SAMN27608800	SRS12632557	2022-04-18	2022-04-17	ESC_ZA1498AA	Assembled	181	155989	5417094	Escherichia coli / Shigella;100.0%	327	59740	ESC_CC9537AA_AS	4.1
