Uberstrain	Name	Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status)	Source Niche	Source Type	Source Details	Collection Year	Collection Month	Collection Day	Collection Time	Continent	Country	Region	District	City	Post Code	Latitude	Longitude	Lab Contact	Species	Serological Group	Serotype	EcoR Cluster	Path/Nonpath	Simple Patho	Simple Disease	Comment	Bio Project ID	Project ID	Disease	Sample ID	Secondary Sample ID	Date Entered	Release Date	Barcode	Status	Coverage	N50	Length	Species	Contig Number(>=200 bp)	Low Quality Bases	Assembly barcode	Version
ESC_MA7465AA	TMP023403	ERR3330439;ILLUMINA;Paired;350;ERX3355154;SRA	Environment	Environment	pens	2016	8	22		Africa	Kenya							University of Edinburgh	Escherichia coli								PRJEB32607	ERP115308		SAMEA5611944	ERS3416132	2019-05-30	2019-05-20	ESC_MA7465AA	Assembled	159	139659	4621440	Escherichia coli / Shigella;91.89%	98	18478	ESC_ZA6059AA_AS	4
ESC_MA7717AA	TMP019418	ERR3330179;ILLUMINA;Paired;350;ERX3354894;SRA	Human	Human	human	2015	11	2		Africa	Kenya							University of Edinburgh	Escherichia coli								PRJEB32607	ERP115308		SAMEA5611683	ERS3415872	2019-05-30	2019-05-20	ESC_MA7717AA	Assembled	104	109086	4786175	Escherichia coli / Shigella;97.66%	161	30820	ESC_ZA5807AA_AS	4
ESC_MA7806AA	TMP017049	ERR3329399;ILLUMINA;Paired;350;ERX3354114;SRA	Poultry	Avian	ducks	2015	10	12		Africa	Kenya							University of Edinburgh	Escherichia coli								PRJEB32607	ERP115308		SAMEA5611594	ERS3415783	2019-05-30	2019-05-20	ESC_MA7806AA	Assembled	101	139421	4632073	Escherichia coli / Shigella;96.88%	84	106139	ESC_ZA5718AA_AS	4
ESC_MA8068AA	PLQ000468	ERR3329114;ILLUMINA;Paired;350;ERX3353829;SRA	Poultry	Avian	chickens	2016	7	25		Africa	Kenya							University of Edinburgh	Escherichia coli								PRJEB32607	ERP115308		SAMEA5611332	ERS3415521	2019-05-30	2019-05-20	ESC_MA8068AA	Assembled	179	128312	4803365	Escherichia coli / Shigella;98.57%	96	12808	ESC_ZA5373AA_AS	4
ESC_MA8123AA	INT010086	ERR3329059;ILLUMINA;Paired;350;ERX3353774;SRA	Poultry	Avian	geese	2016	10	5		Africa	Kenya							University of Edinburgh	Escherichia coli								PRJEB32607	ERP115308		SAMEA5611277	ERS3415466	2019-05-30	2019-05-20	ESC_MA8123AA	Assembled	90	157609	4666802	Escherichia coli / Shigella;97.0%	92	19272	ESC_ZA5314AA_AS	4
ESC_MA8225AA	INT007556	ERR3328957;ILLUMINA;Paired;350;ERX3353672;SRA	Livestock	Swine	pig	2016	5	5		Africa	Kenya							University of Edinburgh	Escherichia coli								PRJEB32607	ERP115308		SAMEA5611176	ERS3415365	2019-05-30	2019-05-20	ESC_MA8225AA	Assembled	97	153059	4821113	Escherichia coli / Shigella;98.46%	92	14420	ESC_ZA5212AA_AS	4
ESC_MA8744AA	ALQ020439	ERR3328336;ILLUMINA;Paired;350;ERX3353051;SRA	ND	Avian	avian	2015	11	30		Africa	Kenya							University of Edinburgh	Escherichia coli								PRJEB32607	ERP115308		SAMEA5610656	ERS3414846	2019-05-30	2019-05-20	ESC_MA8744AA	Assembled	38	105247	4791178	Escherichia coli / Shigella;93.42%	116	25700	ESC_ZA4692AA_AS	4
ESC_MA9140AA	PSU-0968	SRR9162932;ILLUMINA;Paired;500;SRX5935869;SRA			clinical/research	1982				North America	United States	New Jersey						FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA357722	SRP101500		SAMN09060924	SRS4849001	2019-05-31	2019-05-30	ESC_MA9140AA	Assembled	41	88535	4789902	Escherichia coli / Shigella;95.91%	156	34499	ESC_ZA7301AA_AS	4
ESC_NA0108AA	FSIS11921412	SRR9201963;ILLUMINA;Paired;500;SRX5973380;SRA	Poultry	Poultry	animal-chicken-young chicken	2019				North America	United States	Alabama						United States Department of Agriculture, Food Safety and Inspection Service	Escherichia coli								PRJNA292667	SRP066916		SAMN11958815	SRS4877653	2019-06-05	2019-06-04	ESC_NA0108AA	Assembled	82	97789	5008921	Escherichia coli / Shigella;96.49%	137	44828	ESC_ZA9884AA_AS	4
ESC_NA0111AA	FSIS11921409	SRR9201960;ILLUMINA;Paired;500;SRX5973377;SRA	Livestock	Swine	animal-swine-market swine	2019				North America	United States	New York		New York				United States Department of Agriculture, Food Safety and Inspection Service	Escherichia coli								PRJNA292667	SRP066916		SAMN11958812	SRS4877650	2019-06-05	2019-06-04	ESC_NA0111AA	Assembled	114	105634	4853263	Escherichia coli / Shigella;100.0%	156	23025	ESC_ZA9881AA_AS	4
ESC_NA1247AA		SRR9304539;ILLUMINA;Paired;;SRX6072987;SRA	Laboratory	Laboratory	Lab strain													The University of Oklahoma	Escherichia coli								PRJNA548376	SRP201473		SAMN12024307	SRS4975316	2019-06-15	2019-06-14	ESC_NA1247AA	Assembled	104	99148	4417047	Escherichia coli / Shigella;96.47%	100	98349	ESC_BB1013AA_AS	4.1
ESC_NA1248AA		SRR9304540;ILLUMINA;Paired;;SRX6072986;SRA	Laboratory	Laboratory	Lab strain													The University of Oklahoma	Escherichia coli								PRJNA548376	SRP201473		SAMN12024305	SRS4975315	2019-06-15	2019-06-14	ESC_NA1248AA	Assembled	63	93411	4409619	Escherichia coli / Shigella;98.78%	90	35936	ESC_BB1012AA_AS	4.1
ESC_NA1249AA		SRR9304541;ILLUMINA;Paired;;SRX6072985;SRA	Laboratory	Laboratory	Lab strain													The University of Oklahoma	Escherichia coli								PRJNA548376	SRP201473		SAMN12024308	SRS4975314	2019-06-15	2019-06-14	ESC_NA1249AA	Assembled	97	93417	4416124	Escherichia coli / Shigella;95.5%	104	18962	ESC_BB1011AA_AS	4.1
ESC_NA1250AA		SRR9304542;ILLUMINA;Paired;;SRX6072984;SRA	Laboratory	Laboratory	Lab strain													The University of Oklahoma	Escherichia coli								PRJNA548376	SRP201473		SAMN12024306	SRS4975313	2019-06-15	2019-06-14	ESC_NA1250AA	Assembled	97	94773	4416961	Escherichia coli / Shigella;100.0%	101	19192	ESC_BB1010AA_AS	4.1
ESC_NA1341AA		ERR3372718;ILLUMINA;Paired;498;ERX3396870;SRA																Wellcome Sanger Institute	Escherichia coli								PRJEB23294	ERP105033		SAMEA4607720	ERS2428416	2019-06-16	2019-06-15	ESC_NA1341AA	Assembled	102	127813	4556033	Escherichia coli / Shigella;100.0%	78	11725	ESC_BB2675AA_AS	4.1
ESC_NA1452AA		ERR3372607;ILLUMINA;Paired;465;ERX3396759;SRA																Wellcome Sanger Institute	Escherichia coli								PRJEB23294	ERP105033		SAMEA4607608	ERS2428305	2019-06-16	2019-06-15	ESC_NA1452AA	Assembled	105	105259	4620965	Escherichia coli / Shigella;96.1%	99	149589	ESC_BB2563AA_AS	4.1
ESC_NA1489AA		ERR3372570;ILLUMINA;Paired;462;ERX3396722;SRA																Wellcome Sanger Institute	Escherichia coli								PRJEB23294	ERP105033		SAMEA4607571	ERS2428268	2019-06-16	2019-06-15	ESC_NA1489AA	Assembled	107	127820	4559002	Escherichia coli / Shigella;100.0%	84	11321	ESC_BB2526AA_AS	4.1
ESC_NA1511AA		ERR3372548;ILLUMINA;Paired;483;ERX3396700;SRA																Wellcome Sanger Institute	Escherichia coli								PRJEB23294	ERP105033		SAMEA4607549	ERS2428246	2019-06-16	2019-06-15	ESC_NA1511AA	Assembled	105	112468	4528084	Escherichia coli / Shigella;97.4%	100	18185	ESC_BB2503AA_AS	4.1
ESC_NA1598AA		ERR3372461;ILLUMINA;Paired;451;ERX3396613;SRA																Wellcome Sanger Institute	Escherichia coli								PRJEB23294	ERP105033		SAMEA4607448	ERS2428145	2019-06-16	2019-06-15	ESC_NA1598AA	Assembled	107	95631	5047691	Escherichia coli / Shigella;99.21%	163	76567	ESC_BB2416AA_AS	4.1
ESC_NA4079AA	wt	SRR9663543;ILLUMINA;Paired;;SRX6424393;SRA	Poultry	Soil/Dust	chicken; chicken farm	2014				Europe	Czech Republic							University of Veterinary and Pharmaceutical Sciences Brno	Escherichia coli								PRJNA553636	SRP214012		SAMN12241726	SRS5080932	2019-07-11	2019-07-10	ESC_NA4079AA	Assembled	75	105838	4799090	Escherichia coli / Shigella;100.0%	131	18510	ESC_CB4553AA_AS	4.1
ESC_NA4331AA	KD675	SRR9645713;ILLUMINA;Paired;;SRX6407559;SRA				2018	5			North America	United States							Skolkovo Institute of Science and Technology	Escherichia coli								PRJNA552808	SRP213112		SAMN12219022	SRS5065028	2019-07-11	2019-07-05	ESC_NA4331AA	Assembled	970	16376	4458022	Escherichia coli / Shigella;93.05%	576	43765	ESC_CB4872AA_AS	4.1
ESC_NA7564AA	788298	SRR9973701;ILLUMINA;Paired;;SRX6720943;SRA	Human	Human	Homo sapiens; human	2019	8			Europe	United Kingdom							Public Health England	Escherichia coli		Escherichia Coli						PRJNA315192	SRP071789		SAMN12585006	SRS5273235	2019-08-16	2019-08-16	ESC_NA7564AA	Assembled	114	80781	5160103	Escherichia coli / Shigella;94.94%	177	144798	ESC_DB0686AA_AS	4.1
ESC_NA7800AA	CVM N18EC0788	SRR9984567;ILLUMINA;Paired;;SRX6725848;SRA	Poultry	Avian	Chicken Wings	2018				North America	United States	Georgia						FDA-CVM	Escherichia coli								PRJNA292663	SRP161673		SAMN12359830	SRS5277824	2019-08-20	2019-08-16	ESC_NA7800AA	Assembled	68	105505	4818357	Escherichia coli / Shigella;99.06%	137	12911	ESC_DB2107AA_AS	4.1
ESC_NA7929AA	CVM N18EC1224	SRR9984696;ILLUMINA;Paired;;SRX6725719;SRA	Livestock	Swine	Pork Chop (bone-in)	2018				North America	United States	Texas						FDA-CVM	Escherichia coli								PRJNA292663	SRP161673		SAMN12360027	SRS5277695	2019-08-20	2019-08-16	ESC_NA7929AA	Assembled	134	193100	4887095	Escherichia coli / Shigella;98.46%	88	43928	ESC_DB1978AA_AS	4.1
ESC_NA8015AA	CVM N18EC0228	SRR9984782;ILLUMINA;Paired;;SRX6725633;SRA	Poultry	Avian	Chicken Breasts	2018				North America								FDA-CVM	Escherichia coli								PRJNA292663	SRP161673		SAMN12359620	SRS5277609	2019-08-20	2019-08-16	ESC_NA8015AA	Assembled	116	107875	4809237	Escherichia coli / Shigella;100.0%	124	10877	ESC_DB1892AA_AS	4.1
ESC_OA0309AA	171	SRR10099939;ILLUMINA;Paired;;SRX6831879;SRA	Wild Animal	Avian	White stork	2011				Europe	Spain							Food and Drug Administration-College Park	Escherichia coli		O5:H4						PRJNA312475	SRP078859		SAMN12730727	SRS5373669	2019-09-12	2019-09-11	ESC_OA0309AA	Assembled	363	93726	4878059	Escherichia coli / Shigella;98.06%	129	33383	ESC_FB1823AA_AS	4.1
ESC_OA1814AA	AUSMDU00034399	SRR10126908;ILLUMINA;Paired;;SRX6855331;SRA	Human	Human	Homo sapiens	2017				Oceania	Australia							Microbiological Diagnostic Unit	Escherichia coli								PRJNA565795	SRP221809		SAMN12768760	SRS5393512	2019-09-17	2019-09-16	ESC_OA1814AA	Assembled	174	105393	5075664	Escherichia coli / Shigella;95.8%	188	42371	ESC_FB3623AA_AS	4.1
ESC_OA2186AA		ERR3531280;ILLUMINA;Paired;150;ERX3549922;SRA																ANIMAL AND PLANT HEALTH AGENCY	Escherichia coli								PRJEB34493	ERP117403		SAMEA5787051	ERS3757192	2019-09-21	2019-09-20	ESC_OA2186AA	Assembled	349	102072	5190733	Escherichia coli / Shigella;97.7%	181	146319	ESC_FB4866AA_AS	4.1
ESC_OA2248AA		ERR3531578;ILLUMINA;Paired;150;ERX3549860;SRA																ANIMAL AND PLANT HEALTH AGENCY	Escherichia coli								PRJEB34493	ERP117403		SAMEA5786989	ERS3757130	2019-09-21	2019-09-20	ESC_OA2248AA	Assembled	47	68251	4942568	Escherichia coli / Shigella;98.05%	182	188179	ESC_FB4803AA_AS	4.1
ESC_OA2298AA		ERR3531569;ILLUMINA;Paired;150;ERX3549810;SRA																ANIMAL AND PLANT HEALTH AGENCY	Escherichia coli								PRJEB34493	ERP117403		SAMEA5786939	ERS3757080	2019-09-21	2019-09-20	ESC_OA2298AA	Assembled	47	94903	4989618	Escherichia coli / Shigella;97.03%	116	171469	ESC_FB4753AA_AS	4.1
ESC_OA2391AA		ERR3531277;ILLUMINA;Paired;150;ERX3549717;SRA																ANIMAL AND PLANT HEALTH AGENCY	Escherichia coli								PRJEB34493	ERP117403		SAMEA5786846	ERS3756987	2019-09-21	2019-09-20	ESC_OA2391AA	Assembled	311	101792	4950265	Escherichia coli / Shigella;96.91%	178	93846	ESC_FB4655AA_AS	4.1
ESC_OA2396AA		ERR3531423;ILLUMINA;Paired;150;ERX3549712;SRA																ANIMAL AND PLANT HEALTH AGENCY	Escherichia coli								PRJEB34493	ERP117403		SAMEA5786841	ERS3756982	2019-09-21	2019-09-20	ESC_OA2396AA	Assembled	191	102073	5022367	Escherichia coli / Shigella;96.64%	150	175991	ESC_FB4650AA_AS	4.1
ESC_OA2451AA		ERR3531137;ILLUMINA;Paired;150;ERX3549657;SRA																ANIMAL AND PLANT HEALTH AGENCY	Escherichia coli								PRJEB34493	ERP117403		SAMEA5786786	ERS3756927	2019-09-21	2019-09-20	ESC_OA2451AA	Assembled	32	21007	4964967	Escherichia coli / Shigella;95.0%	475	154563	ESC_FB4593AA_AS	4.1
ESC_OA2475AA		ERR3531310;ILLUMINA;Paired;150;ERX3549633;SRA																ANIMAL AND PLANT HEALTH AGENCY	Escherichia coli								PRJEB34493	ERP117403		SAMEA5786762	ERS3756903	2019-09-21	2019-09-20	ESC_OA2475AA	Assembled	234	101435	5078406	Escherichia coli / Shigella;81.62%	230	223169	ESC_FB4569AA_AS	4.1
ESC_OA2482AA		ERR3531201;ILLUMINA;Paired;150;ERX3549626;SRA																ANIMAL AND PLANT HEALTH AGENCY	Escherichia coli								PRJEB34493	ERP117403		SAMEA5786755	ERS3756896	2019-09-21	2019-09-20	ESC_OA2482AA	Assembled	165	124425	5037971	Escherichia coli / Shigella;93.02%	109	19761	ESC_FB4562AA_AS	4.1
ESC_OA2518AA		ERR3531236;ILLUMINA;Paired;150;ERX3549590;SRA																ANIMAL AND PLANT HEALTH AGENCY	Escherichia coli								PRJEB34493	ERP117403		SAMEA5786719	ERS3756860	2019-09-21	2019-09-20	ESC_OA2518AA	Assembled	274	97812	5069820	Escherichia coli / Shigella;96.03%	163	42197	ESC_FB4526AA_AS	4.1
ESC_OA2542AA		ERR3531228;ILLUMINA;Paired;150;ERX3549566;SRA																ANIMAL AND PLANT HEALTH AGENCY	Escherichia coli								PRJEB34493	ERP117403		SAMEA5786695	ERS3756836	2019-09-21	2019-09-20	ESC_OA2542AA	Assembled	56	103675	4918814	Escherichia coli / Shigella;99.15%	154	70605	ESC_FB4502AA_AS	4.1
ESC_OA2667AA		ERR3531611;ILLUMINA;Paired;150;ERX3549441;SRA																ANIMAL AND PLANT HEALTH AGENCY	Escherichia coli								PRJEB34493	ERP117403		SAMEA5786569	ERS3756711	2019-09-21	2019-09-20	ESC_OA2667AA	Assembled	87	102044	4955346	Escherichia coli / Shigella;95.59%	149	51093	ESC_FB4451AA_AS	4.1
ESC_OA5512AA	AMGD15	SRR10242879;ILLUMINA;Paired;;SRX6961510;SRA	Human	Human	Homo sapiens; stool													University of Birmingham	Escherichia coli								PRJNA565698	SRP224711		SAMN12991161	SRS5487838	2019-10-18	2019-10-08	ESC_OA5512AA	Assembled	229	108153	5113788	Escherichia coli / Shigella;93.39%	167	34936	ESC_FB9004AA_AS	4.1
ESC_OA5559AA	F27.1	SRR10310414;ILLUMINA;Paired;;SRX7021630;SRA	Poultry	Avian	Chicken; chicken carcass	2019				South America	Brazil	Paraná	Londrina	Londrina		-23.325785	-51.196529	State University of Londrina	Escherichia coli								PRJNA578368	SRP226200		SAMN13058696	SRS5542467	2019-10-19	2019-10-18	ESC_OA5559AA	Assembled	303	82246	5322048	Escherichia coli / Shigella;94.57%	247	77933	ESC_GB0120AA_AS	4.1
ESC_OA5976AA	OP50	SRR10325926;ILLUMINA;Paired;;SRX7036119;SRA	Laboratory	Laboratory	laboratory strain obtained from Caenorhabditis Genetics Center (CGC)													Zoological Institute, Kiel University	Escherichia coli								PRJNA400855	SRP116759		SAMN13086608	SRS5556110	2019-10-26	2019-10-24	ESC_OA5976AA	Assembled	233	77614	4444062	Escherichia coli / Shigella;100.0%	117	48240	ESC_GB1049AA_AS	4.1
ESC_OA6108AA	GWGS14310b_S24_L001_R1_001_CLC_dec17	ERR3437616;ILLUMINA;Paired;75;ERX3459636;SRA				2014				Europe	Netherlands							Amphia ziekenhuis	Escherichia coli								PRJEB33495	ERP116289		SAMEA5777935	ERS3581469	2019-10-28	2019-10-26	ESC_OA6108AA	Assembled	106	104040	5499959	Escherichia coli / Shigella;98.25%	321	153046	ESC_GB1436AA_AS	4.1
ESC_OA6208AA	AWGS170034_S6_L001_R1_001_CLC_dec17	ERR3437191;ILLUMINA;Paired;75;ERX3459211;SRA				2015				Europe	Netherlands							Amphia ziekenhuis	Escherichia coli								PRJEB33495	ERP116289		SAMEA5777061	ERS3580596	2019-10-28	2019-10-26	ESC_OA6208AA	Assembled	154	106294	5236051	Escherichia coli / Shigella;98.62%	227	52190	ESC_GB1335AA_AS	4.1
ESC_OA6256AA	AWGS13104418-2_S6_L001_R1_001_CLC_dec17	ERR3437074;ILLUMINA;Paired;75;ERX3459097;SRA				2013				Europe	Netherlands							Amphia ziekenhuis	Escherichia coli								PRJEB33495	ERP116289		SAMEA5776891	ERS3580427	2019-10-28	2019-10-26	ESC_OA6256AA	Assembled	96	90124	5575824	Escherichia coli / Shigella;96.04%	302	161554	ESC_GB1282AA_AS	4.1
ESC_OA6696AA	Related to BL21	GCF_009663855;Complete Genome;;;;Complete Genome,SRR10405212;PACBIO_SMRT;Single;;SRX7104554;SRA								North America								Inscripta	Escherichia coli								PRJNA588095	SRP228709		SAMN13226783	SRS5615847	2019-11-08	2019-11-07	ESC_OA6696AA	Assembled	1	4528123	4528123		1	0	ESC_LB2221AA_AS	NaN
ESC_OA7702AA	EPIGENEC	ERR3650194;ILLUMINA;Paired;150;ERX3642230;SRA	Human	Human	human blood													RIVM - National Institute for Public Health and the Environment	Escherichia coli								PRJEB35000	ERP117990		SAMEA6163062	ERS3963069	2019-11-13	2019-11-09	ESC_OA7702AA	Assembled	192	95076	5399230	Escherichia coli / Shigella;96.5%	224	92822	ESC_GB3673AA_AS	4.1
ESC_OA7779AA	EPIGENEC	ERR3649979;ILLUMINA;Paired;150;ERX3642063;SRA	Human	Human	human blood													RIVM - National Institute for Public Health and the Environment	Escherichia coli								PRJEB35000	ERP117990		SAMEA6162879	ERS3962888	2019-11-13	2019-11-09	ESC_OA7779AA	Assembled	122	105130	4899613	Escherichia coli / Shigella;99.14%	152	28222	ESC_GB3596AA_AS	4.1
ESC_OA8118AA		SRR10434795;ILLUMINA;Paired;500;SRX7130754;SRA	Livestock	Bovine	animal-cattle-steer	2019				North America	United States	Texas						United States Department of Agriculture, Food Safety and Inspection Service	Escherichia coli								PRJNA292667	SRP066916		SAMN13264492	SRS5640098	2019-11-15	2019-11-14	ESC_OA8118AA	Assembled	118	76655	4762859	Escherichia coli / Shigella;94.45%	132	36385	ESC_GB3980AA_AS	4.1
ESC_OA8400AA	LA103_16-0110	SRR10006114;ILLUMINA;Paired;;SRX6744229;SRA	Human	Human	Homo sapiens; stool	2015	10	1		Asia	Laos	Vientiane Prefecture	Vientiane Capital	Vientiane				University of Birmingham	Escherichia coli								PRJNA560785	SRP218903		SAMN12599925	SRS5295021	2019-11-18	2019-11-07	ESC_OA8400AA	Assembled	229	108153	5114234	Escherichia coli / Shigella;93.33%	169	35386	ESC_GB8813AA_AS	4.1
ESC_OA8401AA	LA106_16-0310	SRR10006115;ILLUMINA;Paired;;SRX6744228;SRA	Human	Human	Homo sapiens; stool	2015	10	3		Asia	Laos	Vientiane Prefecture	Vientiane Capital	Vientiane				University of Birmingham	Escherichia coli								PRJNA560785	SRP218903		SAMN12599928	SRS5295020	2019-11-18	2019-11-07	ESC_OA8401AA	Assembled	148	106014	5144563	Escherichia coli / Shigella;90.65%	172	29802	ESC_GB8812AA_AS	4.1
ESC_OA8402AA	LA105_16-0210	SRR10006116;ILLUMINA;Paired;;SRX6744227;SRA	Human	Human	Homo sapiens; stool	2015	10	2		Asia	Laos	Vientiane Prefecture	Vientiane Capital	Vientiane				University of Birmingham	Escherichia coli								PRJNA560785	SRP218903		SAMN12599927	SRS5295019	2019-11-18	2019-11-07	ESC_OA8402AA	Assembled	352	108153	5125984	Escherichia coli / Shigella;91.83%	163	33661	ESC_GB8811AA_AS	4.1
ESC_OA8404AA	LA111_16-0610	SRR10006118;ILLUMINA;Paired;;SRX6744225;SRA	Human	Human	Homo sapiens; stool	2015	10	6		Asia	Laos	Vientiane Prefecture	Vientiane Capital	Vientiane				University of Birmingham	Escherichia coli								PRJNA560785	SRP218903		SAMN12599933	SRS5295017	2019-11-18	2019-11-07	ESC_OA8404AA	Assembled	154	108153	5108867	Escherichia coli / Shigella;94.65%	158	29595	ESC_GB8809AA_AS	4.1
ESC_OA9704AA	2024_17_D2	ERR3606467;ILLUMINA;Paired;350;ERX3601992;SRA	Food	Food	food													Veterinary Research Institute	Escherichia coli								PRJEB34874	ERP117844		SAMEA6086504	ERS3886912	2019-11-18	2019-11-17	ESC_OA9704AA	Assembled	295	99228	4844965	Escherichia coli / Shigella;94.79%	144	117048	ESC_GB8626AA_AS	4.1
ESC_OA9707AA	2024_17_B1	ERR3606464;ILLUMINA;Paired;350;ERX3601989;SRA	Food	Food	food													Veterinary Research Institute	Escherichia coli								PRJEB34874	ERP117844		SAMEA6086501	ERS3886909	2019-11-18	2019-11-17	ESC_OA9707AA	Assembled	110	106724	4868347	Escherichia coli / Shigella;94.9%	121	111531	ESC_GB8623AA_AS	4.1
ESC_OA9717AA	915_17_B2	ERR3606454;ILLUMINA;Paired;375;ERX3601979;SRA	Food	Food	food													Veterinary Research Institute	Escherichia coli								PRJEB34874	ERP117844		SAMEA6086491	ERS3886899	2019-11-18	2019-11-17	ESC_OA9717AA	Assembled	66	50009	5289407	Escherichia coli / Shigella;92.85%	261	52278	ESC_GB8613AA_AS	4.1
ESC_OA9723AA	170_17_A4	ERR3606448;ILLUMINA;Paired;350;ERX3601973;SRA	Food	Food	food													Veterinary Research Institute	Escherichia coli								PRJEB34874	ERP117844		SAMEA6086485	ERS3886893	2019-11-18	2019-11-17	ESC_OA9723AA	Assembled	155	94490	5300541	Escherichia coli / Shigella;91.19%	174	22613	ESC_GB8607AA_AS	4.1
ESC_PA0016AA	FV 15085	SRR8989473;ILLUMINA;Paired;;SRX5768537;SRA	Livestock	Swine	Sus scrofa domesticus; stool	2010				Europe	Spain					40.27	-3.44	Centro de Investigacion Biomedica de La Rioja	Escherichia coli								PRJNA540146	SRP194234		SAMN11523836	SRS4702682	2019-11-18	2019-10-17	ESC_PA0016AA	Assembled	765	135022	5003013	Escherichia coli / Shigella;94.62%	135	45651	ESC_GB7783AA_AS	4.1
ESC_PA1252AA	Escherichia_coli_GW_Meat_074	SRR7874644;ILLUMINA;Paired;;SRX4713566;SRA	Poultry	Avian	Retail Poultry	2013				North America	United States	District of Columbia		Washington				George Washington University	Escherichia coli								PRJNA485696	SRP162081		SAMN10086327	SRS3799300	2019-11-18	2019-10-17	ESC_PA1252AA	Assembled	140	105984	4863210	Escherichia coli / Shigella;98.18%	145	70854	ESC_GB6684AA_AS	4.1
ESC_PA1900AA	395-ESBLB	SRR7371305;ILLUMINA;Paired;;SRX4244255;SRA	Human	Human	Homo sapiens; rectal swab	2017	2	9		Asia	Singapore		Central	Singapore		1.32	103.76	National University of Singapore	Escherichia coli								PRJNA476828	SRP150905		SAMN09460096	SRS3438997	2019-11-18	2019-03-28	ESC_PA1900AA	Assembled	445	159274	4815585	Escherichia coli / Shigella;96.25%	106	21529	ESC_GB6108AA_AS	4.1
ESC_PA1901AA	395-ESBLA	SRR7371306;ILLUMINA;Paired;;SRX4244254;SRA	Human	Human	Homo sapiens; rectal swab	2017	2	9		Asia	Singapore		Central	Singapore		1.32	103.76	National University of Singapore	Escherichia coli								PRJNA476828	SRP150905		SAMN09460095	SRS3438998	2019-11-18	2019-03-28	ESC_PA1901AA	Assembled	455	159274	4812482	Escherichia coli / Shigella;97.41%	99	21369	ESC_GB6107AA_AS	4.1
ESC_PA3435AA	DRS114684	DRR185839;ILLUMINA;Paired;625;DRX176318;SRA,DRR184301;ILLUMINA;Paired;625;DRX174782;SRA	Poultry	Avian	Gallus gallus	2009				Asia	Japan							NVAL	Escherichia coli								PRJDB8169	DRP005628		SAMD00179330	DRS114684	2019-11-30	2019-11-28	ESC_PA3435AA	Assembled	170	122749	4887160	Escherichia coli / Shigella;98.98%	130	14244	ESC_HB0107AA_AS	4.1
ESC_PA3454AA	DRS114665	DRR185820;ILLUMINA;Paired;625;DRX176299;SRA,DRR184282;ILLUMINA;Paired;625;DRX174763;SRA	Poultry	Avian	Gallus gallus	2011				Asia	Japan							NVAL	Escherichia coli								PRJDB8169	DRP005628		SAMD00179311	DRS114665	2019-11-30	2019-11-28	ESC_PA3454AA	Assembled	262	99493	5110183	Escherichia coli / Shigella;97.4%	252	53821	ESC_HB0088AA_AS	4.1
ESC_PA3462AA	DRS114657	DRR184274;ILLUMINA;Paired;625;DRX174755;SRA,DRR185811;ILLUMINA;Paired;625;DRX176290;SRA	Poultry	Avian	Gallus gallus	2010				Asia	Japan							NVAL	Escherichia coli								PRJDB8169	DRP005628		SAMD00179303	DRS114657	2019-11-30	2019-11-28	ESC_PA3462AA	Assembled	162	100151	5038137	Escherichia coli / Shigella;99.25%	203	20073	ESC_HB0080AA_AS	4.1
